ID,Woningkenmerken,RegioS,Perioden,GemiddeldAardgasverbruik_1,GemiddeldeElektriciteitslevering_2,GemiddeldeNettoElektriciteitslevering_3,Stadsverwarming_4
34120,2-onder-1-kapwoning,Bergen (NH.),2020,1630.0,3140.0,,
34121,2-onder-1-kapwoning,Bergen (NH.),2021,1880.0,3190.0,2700.0,
34122,2-onder-1-kapwoning,Bergen (NH.),2022,1380.0,2910.0,2290.0,
34123,2-onder-1-kapwoning,Bergen (NH.),2023,1210.0,2820.0,1960.0,
34124,2-onder-1-kapwoning,Bergen (NH.),2024,1170.0,2910.0,1910.0,
34125,2-onder-1-kapwoning,Bergen op Zoom,2010,2350.0,3950.0,,
34126,2-onder-1-kapwoning,Bergen op Zoom,2011,1750.0,3900.0,,
34127,2-onder-1-kapwoning,Bergen op Zoom,2012,1900.0,3950.0,,
34128,2-onder-1-kapwoning,Bergen op Zoom,2013,2100.0,3950.0,,
34129,2-onder-1-kapwoning,Bergen op Zoom,2014,1550.0,3800.0,,
34130,2-onder-1-kapwoning,Bergen op Zoom,2015,1660.0,3570.0,,
34131,2-onder-1-kapwoning,Bergen op Zoom,2016,1690.0,3490.0,,
34132,2-onder-1-kapwoning,Bergen op Zoom,2017,1630.0,3460.0,,
34133,2-onder-1-kapwoning,Bergen op Zoom,2018,1630.0,3410.0,,
34134,2-onder-1-kapwoning,Bergen op Zoom,2019,1500.0,3270.0,,
34135,2-onder-1-kapwoning,Bergen op Zoom,2020,1400.0,3330.0,,
34136,2-onder-1-kapwoning,Bergen op Zoom,2021,1610.0,3370.0,2820.0,
34137,2-onder-1-kapwoning,Bergen op Zoom,2022,1160.0,3130.0,2380.0,
34138,2-onder-1-kapwoning,Bergen op Zoom,2023,1020.0,3050.0,2020.0,
34139,2-onder-1-kapwoning,Bergen op Zoom,2024,970.0,3200.0,2000.0,
34140,2-onder-1-kapwoning,Berkelland,2010,2300.0,3900.0,,
34141,2-onder-1-kapwoning,Berkelland,2011,1850.0,3900.0,,
34142,2-onder-1-kapwoning,Berkelland,2012,1950.0,3900.0,,
34143,2-onder-1-kapwoning,Berkelland,2013,2050.0,3750.0,,
34144,2-onder-1-kapwoning,Berkelland,2014,1500.0,3600.0,,
34145,2-onder-1-kapwoning,Berkelland,2015,1560.0,3350.0,,
34146,2-onder-1-kapwoning,Berkelland,2016,1700.0,3350.0,,
34147,2-onder-1-kapwoning,Berkelland,2017,1660.0,3210.0,,
34148,2-onder-1-kapwoning,Berkelland,2018,1620.0,3060.0,,
34149,2-onder-1-kapwoning,Berkelland,2019,1480.0,3110.0,,
34150,2-onder-1-kapwoning,Berkelland,2020,1360.0,3090.0,,
34151,2-onder-1-kapwoning,Berkelland,2021,1550.0,3140.0,2530.0,
34152,2-onder-1-kapwoning,Berkelland,2022,1140.0,2930.0,2130.0,
34153,2-onder-1-kapwoning,Berkelland,2023,990.0,2890.0,1840.0,
34154,2-onder-1-kapwoning,Berkelland,2024,960.0,2980.0,1790.0,
34155,2-onder-1-kapwoning,Bernheze,2010,2350.0,4300.0,,
34156,2-onder-1-kapwoning,Bernheze,2011,1850.0,4250.0,,
34157,2-onder-1-kapwoning,Bernheze,2012,1950.0,4300.0,,
34158,2-onder-1-kapwoning,Bernheze,2013,2100.0,4250.0,,
34159,2-onder-1-kapwoning,Bernheze,2014,1550.0,4150.0,,
34160,2-onder-1-kapwoning,Bernheze,2015,1650.0,3880.0,,
34161,2-onder-1-kapwoning,Bernheze,2016,1710.0,3810.0,,
34162,2-onder-1-kapwoning,Bernheze,2017,1660.0,3740.0,,
34163,2-onder-1-kapwoning,Bernheze,2018,1660.0,3670.0,,
34164,2-onder-1-kapwoning,Bernheze,2019,1560.0,3590.0,,
34165,2-onder-1-kapwoning,Bernheze,2020,1440.0,3530.0,,
34166,2-onder-1-kapwoning,Bernheze,2021,1660.0,3590.0,2940.0,
34167,2-onder-1-kapwoning,Bernheze,2022,1210.0,3280.0,2410.0,
34168,2-onder-1-kapwoning,Bernheze,2023,1060.0,3160.0,2020.0,
34169,2-onder-1-kapwoning,Bernheze,2024,1010.0,3250.0,1910.0,
34170,2-onder-1-kapwoning,Bernisse,2010,2250.0,4100.0,,
34171,2-onder-1-kapwoning,Bernisse,2011,1800.0,4100.0,,
34172,2-onder-1-kapwoning,Bernisse,2012,1850.0,4100.0,,
34173,2-onder-1-kapwoning,Bernisse,2013,2050.0,4050.0,,
34174,2-onder-1-kapwoning,Bernisse,2014,1500.0,3900.0,,
34175,2-onder-1-kapwoning,Bernisse,2015,,,,
34176,2-onder-1-kapwoning,Bernisse,2016,,,,
34177,2-onder-1-kapwoning,Bernisse,2017,,,,
34178,2-onder-1-kapwoning,Bernisse,2018,,,,
34179,2-onder-1-kapwoning,Bernisse,2019,,,,
34180,2-onder-1-kapwoning,Bernisse,2020,,,,
34181,2-onder-1-kapwoning,Bernisse,2021,,,,
34182,2-onder-1-kapwoning,Bernisse,2022,,,,
34183,2-onder-1-kapwoning,Bernisse,2023,,,,
34184,2-onder-1-kapwoning,Bernisse,2024,,,,
34185,2-onder-1-kapwoning,Best,2010,2500.0,4700.0,,
34186,2-onder-1-kapwoning,Best,2011,1950.0,4550.0,,
34187,2-onder-1-kapwoning,Best,2012,2050.0,4600.0,,
34188,2-onder-1-kapwoning,Best,2013,2250.0,4500.0,,
34189,2-onder-1-kapwoning,Best,2014,1700.0,4300.0,,
34190,2-onder-1-kapwoning,Best,2015,1790.0,4190.0,,
34191,2-onder-1-kapwoning,Best,2016,1870.0,4100.0,,
34192,2-onder-1-kapwoning,Best,2017,1790.0,4050.0,,
34193,2-onder-1-kapwoning,Best,2018,1780.0,3920.0,,
34194,2-onder-1-kapwoning,Best,2019,1670.0,3790.0,,
34195,2-onder-1-kapwoning,Best,2020,1530.0,3760.0,,
34196,2-onder-1-kapwoning,Best,2021,1720.0,3750.0,2910.0,
34197,2-onder-1-kapwoning,Best,2022,1240.0,3430.0,2260.0,
34198,2-onder-1-kapwoning,Best,2023,1060.0,3370.0,1910.0,
34199,2-onder-1-kapwoning,Best,2024,1030.0,3510.0,1950.0,
34200,2-onder-1-kapwoning,Beuningen,2010,2350.0,4500.0,,
34201,2-onder-1-kapwoning,Beuningen,2011,1850.0,4400.0,,
34202,2-onder-1-kapwoning,Beuningen,2012,1950.0,4350.0,,
34203,2-onder-1-kapwoning,Beuningen,2013,2100.0,4250.0,,
34204,2-onder-1-kapwoning,Beuningen,2014,1550.0,4100.0,,
34205,2-onder-1-kapwoning,Beuningen,2015,1660.0,4000.0,,
34206,2-onder-1-kapwoning,Beuningen,2016,1710.0,3880.0,,
34207,2-onder-1-kapwoning,Beuningen,2017,1670.0,3770.0,,
34208,2-onder-1-kapwoning,Beuningen,2018,1650.0,3610.0,,
34209,2-onder-1-kapwoning,Beuningen,2019,1530.0,3600.0,,
34210,2-onder-1-kapwoning,Beuningen,2020,1410.0,3640.0,,
34211,2-onder-1-kapwoning,Beuningen,2021,1620.0,3650.0,2910.0,
34212,2-onder-1-kapwoning,Beuningen,2022,1180.0,3380.0,2370.0,
34213,2-onder-1-kapwoning,Beuningen,2023,1040.0,3290.0,1970.0,
34214,2-onder-1-kapwoning,Beuningen,2024,1010.0,3420.0,1980.0,
34215,2-onder-1-kapwoning,Beverwijk,2010,2500.0,3900.0,,
34216,2-onder-1-kapwoning,Beverwijk,2011,2000.0,3950.0,,
34217,2-onder-1-kapwoning,Beverwijk,2012,2050.0,3900.0,,
34218,2-onder-1-kapwoning,Beverwijk,2013,2250.0,3900.0,,
34219,2-onder-1-kapwoning,Beverwijk,2014,1650.0,3750.0,,
34220,2-onder-1-kapwoning,Beverwijk,2015,1760.0,3630.0,,
34221,2-onder-1-kapwoning,Beverwijk,2016,1850.0,3550.0,,
34222,2-onder-1-kapwoning,Beverwijk,2017,1780.0,3450.0,,
34223,2-onder-1-kapwoning,Beverwijk,2018,1810.0,3320.0,,
34224,2-onder-1-kapwoning,Beverwijk,2019,1660.0,3300.0,,
34225,2-onder-1-kapwoning,Beverwijk,2020,1550.0,3340.0,,
34226,2-onder-1-kapwoning,Beverwijk,2021,1770.0,3440.0,3000.0,
34227,2-onder-1-kapwoning,Beverwijk,2022,1280.0,3130.0,2460.0,
34228,2-onder-1-kapwoning,Beverwijk,2023,1140.0,3020.0,2190.0,
34229,2-onder-1-kapwoning,Beverwijk,2024,1110.0,3110.0,2180.0,
34230,2-onder-1-kapwoning,het Bildt,2010,2050.0,2900.0,,
34231,2-onder-1-kapwoning,het Bildt,2011,1600.0,2850.0,,
34232,2-onder-1-kapwoning,het Bildt,2012,1750.0,2850.0,,
34233,2-onder-1-kapwoning,het Bildt,2013,1800.0,2700.0,,
34234,2-onder-1-kapwoning,het Bildt,2014,1350.0,2600.0,,
34235,2-onder-1-kapwoning,het Bildt,2015,1410.0,2500.0,,
34236,2-onder-1-kapwoning,het Bildt,2016,1500.0,2430.0,,
34237,2-onder-1-kapwoning,het Bildt,2017,1380.0,2390.0,,
34238,2-onder-1-kapwoning,het Bildt,2018,,,,
34239,2-onder-1-kapwoning,het Bildt,2019,,,,
34240,2-onder-1-kapwoning,het Bildt,2020,,,,
34241,2-onder-1-kapwoning,het Bildt,2021,,,,
34242,2-onder-1-kapwoning,het Bildt,2022,,,,
34243,2-onder-1-kapwoning,het Bildt,2023,,,,
34244,2-onder-1-kapwoning,het Bildt,2024,,,,
34245,2-onder-1-kapwoning,De Bilt,2010,3250.0,4500.0,,
34246,2-onder-1-kapwoning,De Bilt,2011,2550.0,4500.0,,
34247,2-onder-1-kapwoning,De Bilt,2012,2650.0,4450.0,,
34248,2-onder-1-kapwoning,De Bilt,2013,2850.0,4400.0,,
34249,2-onder-1-kapwoning,De Bilt,2014,2100.0,4300.0,,
34250,2-onder-1-kapwoning,De Bilt,2015,2260.0,4190.0,,
34251,2-onder-1-kapwoning,De Bilt,2016,2350.0,4110.0,,
34252,2-onder-1-kapwoning,De Bilt,2017,2260.0,4080.0,,
34253,2-onder-1-kapwoning,De Bilt,2018,2230.0,3940.0,,
34254,2-onder-1-kapwoning,De Bilt,2019,2060.0,3830.0,,
34255,2-onder-1-kapwoning,De Bilt,2020,1900.0,3820.0,,
34256,2-onder-1-kapwoning,De Bilt,2021,2190.0,3940.0,3580.0,
34257,2-onder-1-kapwoning,De Bilt,2022,1600.0,3660.0,3100.0,
34258,2-onder-1-kapwoning,De Bilt,2023,1380.0,3540.0,2720.0,
34259,2-onder-1-kapwoning,De Bilt,2024,1340.0,3640.0,2680.0,
34260,2-onder-1-kapwoning,Binnenmaas,2010,2350.0,4000.0,,
34261,2-onder-1-kapwoning,Binnenmaas,2011,1800.0,3950.0,,
34262,2-onder-1-kapwoning,Binnenmaas,2012,1950.0,3950.0,,
34263,2-onder-1-kapwoning,Binnenmaas,2013,2050.0,3850.0,,
34264,2-onder-1-kapwoning,Binnenmaas,2014,1500.0,3600.0,,
34265,2-onder-1-kapwoning,Binnenmaas,2015,1560.0,3570.0,,
34266,2-onder-1-kapwoning,Binnenmaas,2016,1610.0,3530.0,,
34267,2-onder-1-kapwoning,Binnenmaas,2017,1570.0,3520.0,,
34268,2-onder-1-kapwoning,Binnenmaas,2018,1580.0,3430.0,,
34269,2-onder-1-kapwoning,Binnenmaas,2019,,,,
34270,2-onder-1-kapwoning,Binnenmaas,2020,,,,
34271,2-onder-1-kapwoning,Binnenmaas,2021,,,,
34272,2-onder-1-kapwoning,Binnenmaas,2022,,,,
34273,2-onder-1-kapwoning,Binnenmaas,2023,,,,
34274,2-onder-1-kapwoning,Binnenmaas,2024,,,,
34275,2-onder-1-kapwoning,Bladel,2010,2300.0,4050.0,,
34276,2-onder-1-kapwoning,Bladel,2011,1850.0,4100.0,,
34277,2-onder-1-kapwoning,Bladel,2012,1900.0,4100.0,,
34278,2-onder-1-kapwoning,Bladel,2013,2050.0,4050.0,,
34279,2-onder-1-kapwoning,Bladel,2014,1500.0,3900.0,,
34280,2-onder-1-kapwoning,Bladel,2015,1580.0,3780.0,,
34281,2-onder-1-kapwoning,Bladel,2016,1630.0,3740.0,,
34282,2-onder-1-kapwoning,Bladel,2017,1580.0,3680.0,,
34283,2-onder-1-kapwoning,Bladel,2018,1580.0,3600.0,,
34284,2-onder-1-kapwoning,Bladel,2019,1460.0,3460.0,,
34285,2-onder-1-kapwoning,Bladel,2020,1360.0,3460.0,,
34286,2-onder-1-kapwoning,Bladel,2021,1540.0,3470.0,2840.0,
34287,2-onder-1-kapwoning,Bladel,2022,1130.0,3150.0,2280.0,
34288,2-onder-1-kapwoning,Bladel,2023,990.0,3080.0,1900.0,
34289,2-onder-1-kapwoning,Bladel,2024,960.0,3140.0,1880.0,
34290,2-onder-1-kapwoning,Blaricum,2010,3000.0,3850.0,,
34291,2-onder-1-kapwoning,Blaricum,2011,2350.0,3850.0,,
34292,2-onder-1-kapwoning,Blaricum,2012,2500.0,3900.0,,
34293,2-onder-1-kapwoning,Blaricum,2013,2650.0,3850.0,,
34294,2-onder-1-kapwoning,Blaricum,2014,2000.0,3700.0,,
34295,2-onder-1-kapwoning,Blaricum,2015,2130.0,3730.0,,
34296,2-onder-1-kapwoning,Blaricum,2016,2130.0,3720.0,,
34297,2-onder-1-kapwoning,Blaricum,2017,2050.0,3750.0,,
34298,2-onder-1-kapwoning,Blaricum,2018,2030.0,3900.0,,
34299,2-onder-1-kapwoning,Blaricum,2019,2010.0,3810.0,,
34300,2-onder-1-kapwoning,Blaricum,2020,1820.0,4020.0,,
34301,2-onder-1-kapwoning,Blaricum,2021,1580.0,4260.0,3890.0,
34302,2-onder-1-kapwoning,Blaricum,2022,1140.0,4000.0,3460.0,
34303,2-onder-1-kapwoning,Blaricum,2023,1000.0,3940.0,3180.0,
34304,2-onder-1-kapwoning,Blaricum,2024,970.0,4040.0,3220.0,
34305,2-onder-1-kapwoning,Bloemendaal,2010,3550.0,4650.0,,
34306,2-onder-1-kapwoning,Bloemendaal,2011,2800.0,4650.0,,
34307,2-onder-1-kapwoning,Bloemendaal,2012,3000.0,4650.0,,
34308,2-onder-1-kapwoning,Bloemendaal,2013,3200.0,4650.0,,
34309,2-onder-1-kapwoning,Bloemendaal,2014,2350.0,4550.0,,
34310,2-onder-1-kapwoning,Bloemendaal,2015,2570.0,4520.0,,
34311,2-onder-1-kapwoning,Bloemendaal,2016,2660.0,4520.0,,
34312,2-onder-1-kapwoning,Bloemendaal,2017,2550.0,4480.0,,
34313,2-onder-1-kapwoning,Bloemendaal,2018,2520.0,4390.0,,
34314,2-onder-1-kapwoning,Bloemendaal,2019,2370.0,4370.0,,
34315,2-onder-1-kapwoning,Bloemendaal,2020,2180.0,4340.0,,
34316,2-onder-1-kapwoning,Bloemendaal,2021,2540.0,4490.0,4200.0,
34317,2-onder-1-kapwoning,Bloemendaal,2022,1880.0,4120.0,3680.0,
34318,2-onder-1-kapwoning,Bloemendaal,2023,1690.0,4000.0,3350.0,
34319,2-onder-1-kapwoning,Bloemendaal,2024,1630.0,4120.0,3350.0,
34320,2-onder-1-kapwoning,Boarnsterhim,2010,2150.0,3250.0,,
34321,2-onder-1-kapwoning,Boarnsterhim,2011,1650.0,3300.0,,
34322,2-onder-1-kapwoning,Boarnsterhim,2012,1800.0,3200.0,,
34323,2-onder-1-kapwoning,Boarnsterhim,2013,1900.0,3050.0,,
34324,2-onder-1-kapwoning,Boarnsterhim,2014,,,,
34325,2-onder-1-kapwoning,Boarnsterhim,2015,,,,
34326,2-onder-1-kapwoning,Boarnsterhim,2016,,,,
34327,2-onder-1-kapwoning,Boarnsterhim,2017,,,,
34328,2-onder-1-kapwoning,Boarnsterhim,2018,,,,
34329,2-onder-1-kapwoning,Boarnsterhim,2019,,,,
34330,2-onder-1-kapwoning,Boarnsterhim,2020,,,,
34331,2-onder-1-kapwoning,Boarnsterhim,2021,,,,
34332,2-onder-1-kapwoning,Boarnsterhim,2022,,,,
34333,2-onder-1-kapwoning,Boarnsterhim,2023,,,,
34334,2-onder-1-kapwoning,Boarnsterhim,2024,,,,
34335,2-onder-1-kapwoning,Bodegraven,2010,2450.0,3900.0,,
34336,2-onder-1-kapwoning,Bodegraven,2011,,,,
34337,2-onder-1-kapwoning,Bodegraven,2012,,,,
34338,2-onder-1-kapwoning,Bodegraven,2013,,,,
34339,2-onder-1-kapwoning,Bodegraven,2014,,,,
34340,2-onder-1-kapwoning,Bodegraven,2015,,,,
34341,2-onder-1-kapwoning,Bodegraven,2016,,,,
34342,2-onder-1-kapwoning,Bodegraven,2017,,,,
34343,2-onder-1-kapwoning,Bodegraven,2018,,,,
34344,2-onder-1-kapwoning,Bodegraven,2019,,,,
34345,2-onder-1-kapwoning,Bodegraven,2020,,,,
34346,2-onder-1-kapwoning,Bodegraven,2021,,,,
34347,2-onder-1-kapwoning,Bodegraven,2022,,,,
34348,2-onder-1-kapwoning,Bodegraven,2023,,,,
34349,2-onder-1-kapwoning,Bodegraven,2024,,,,
34350,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2010,,,,
34351,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2011,1950.0,4050.0,,
34352,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2012,2050.0,4000.0,,
34353,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2013,2200.0,4000.0,,
34354,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2014,1650.0,3750.0,,
34355,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2015,1730.0,3700.0,,
34356,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2016,1800.0,3650.0,,
34357,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2017,1730.0,3590.0,,
34358,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2018,1730.0,3490.0,,
34359,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2019,1600.0,3390.0,,
34360,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2020,1500.0,3480.0,,
34361,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2021,1660.0,3560.0,3090.0,
34362,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2022,1180.0,3300.0,2500.0,
34363,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2023,1020.0,3160.0,2080.0,
34364,2-onder-1-kapwoning,Bodegraven-Reeuwijk,2024,990.0,3270.0,2090.0,
34365,2-onder-1-kapwoning,Boekel,2010,2400.0,4250.0,,
34366,2-onder-1-kapwoning,Boekel,2011,1900.0,4200.0,,
34367,2-onder-1-kapwoning,Boekel,2012,2000.0,4200.0,,
34368,2-onder-1-kapwoning,Boekel,2013,2100.0,4150.0,,
34369,2-onder-1-kapwoning,Boekel,2014,1600.0,4100.0,,
34370,2-onder-1-kapwoning,Boekel,2015,1660.0,3890.0,,
34371,2-onder-1-kapwoning,Boekel,2016,1700.0,3910.0,,
34372,2-onder-1-kapwoning,Boekel,2017,1640.0,3800.0,,
34373,2-onder-1-kapwoning,Boekel,2018,1700.0,3760.0,,
34374,2-onder-1-kapwoning,Boekel,2019,1570.0,3680.0,,
34375,2-onder-1-kapwoning,Boekel,2020,1450.0,3580.0,,
34376,2-onder-1-kapwoning,Boekel,2021,1590.0,3670.0,3050.0,
34377,2-onder-1-kapwoning,Boekel,2022,1150.0,3370.0,2390.0,
34378,2-onder-1-kapwoning,Boekel,2023,1000.0,3200.0,1910.0,
34379,2-onder-1-kapwoning,Boekel,2024,960.0,3260.0,1770.0,
34380,2-onder-1-kapwoning,Ten Boer,2010,2200.0,3450.0,,
34381,2-onder-1-kapwoning,Ten Boer,2011,1700.0,3350.0,,
34382,2-onder-1-kapwoning,Ten Boer,2012,1850.0,3300.0,,
34383,2-onder-1-kapwoning,Ten Boer,2013,1900.0,3200.0,,
34384,2-onder-1-kapwoning,Ten Boer,2014,1400.0,3050.0,,
34385,2-onder-1-kapwoning,Ten Boer,2015,1440.0,2900.0,,
34386,2-onder-1-kapwoning,Ten Boer,2016,1540.0,2790.0,,
34387,2-onder-1-kapwoning,Ten Boer,2017,1440.0,2660.0,,
34388,2-onder-1-kapwoning,Ten Boer,2018,1430.0,2570.0,,
34389,2-onder-1-kapwoning,Ten Boer,2019,,,,
34390,2-onder-1-kapwoning,Ten Boer,2020,,,,
34391,2-onder-1-kapwoning,Ten Boer,2021,,,,
34392,2-onder-1-kapwoning,Ten Boer,2022,,,,
34393,2-onder-1-kapwoning,Ten Boer,2023,,,,
34394,2-onder-1-kapwoning,Ten Boer,2024,,,,
34395,2-onder-1-kapwoning,Bolsward,2010,2150.0,3300.0,,
34396,2-onder-1-kapwoning,Bolsward,2011,,,,
34397,2-onder-1-kapwoning,Bolsward,2012,,,,
34398,2-onder-1-kapwoning,Bolsward,2013,,,,
34399,2-onder-1-kapwoning,Bolsward,2014,,,,
34400,2-onder-1-kapwoning,Bolsward,2015,,,,
34401,2-onder-1-kapwoning,Bolsward,2016,,,,
34402,2-onder-1-kapwoning,Bolsward,2017,,,,
34403,2-onder-1-kapwoning,Bolsward,2018,,,,
34404,2-onder-1-kapwoning,Bolsward,2019,,,,
34405,2-onder-1-kapwoning,Bolsward,2020,,,,
34406,2-onder-1-kapwoning,Bolsward,2021,,,,
34407,2-onder-1-kapwoning,Bolsward,2022,,,,
34408,2-onder-1-kapwoning,Bolsward,2023,,,,
34409,2-onder-1-kapwoning,Bolsward,2024,,,,
34410,2-onder-1-kapwoning,Borger-Odoorn,2010,2300.0,3400.0,,
34411,2-onder-1-kapwoning,Borger-Odoorn,2011,1800.0,3350.0,,
34412,2-onder-1-kapwoning,Borger-Odoorn,2012,1950.0,3350.0,,
34413,2-onder-1-kapwoning,Borger-Odoorn,2013,2050.0,3250.0,,
34414,2-onder-1-kapwoning,Borger-Odoorn,2014,1550.0,3150.0,,
34415,2-onder-1-kapwoning,Borger-Odoorn,2015,1600.0,3030.0,,
34416,2-onder-1-kapwoning,Borger-Odoorn,2016,1710.0,3000.0,,
34417,2-onder-1-kapwoning,Borger-Odoorn,2017,1620.0,2920.0,,
34418,2-onder-1-kapwoning,Borger-Odoorn,2018,1620.0,2830.0,,
34419,2-onder-1-kapwoning,Borger-Odoorn,2019,1510.0,2750.0,,
34420,2-onder-1-kapwoning,Borger-Odoorn,2020,1430.0,2740.0,,
34421,2-onder-1-kapwoning,Borger-Odoorn,2021,1590.0,2730.0,2210.0,
34422,2-onder-1-kapwoning,Borger-Odoorn,2022,1180.0,2550.0,1850.0,
34423,2-onder-1-kapwoning,Borger-Odoorn,2023,1030.0,2510.0,1560.0,
34424,2-onder-1-kapwoning,Borger-Odoorn,2024,1010.0,2560.0,1470.0,
34425,2-onder-1-kapwoning,Borne,2010,2500.0,4050.0,,
34426,2-onder-1-kapwoning,Borne,2011,2050.0,4000.0,,
34427,2-onder-1-kapwoning,Borne,2012,2250.0,4000.0,,
34428,2-onder-1-kapwoning,Borne,2013,2400.0,3900.0,,
34429,2-onder-1-kapwoning,Borne,2014,1400.0,3750.0,,
34430,2-onder-1-kapwoning,Borne,2015,1580.0,3580.0,,
34431,2-onder-1-kapwoning,Borne,2016,1600.0,3530.0,,
34432,2-onder-1-kapwoning,Borne,2017,1610.0,3420.0,,
34433,2-onder-1-kapwoning,Borne,2018,1600.0,3330.0,,
34434,2-onder-1-kapwoning,Borne,2019,1390.0,3230.0,,
34435,2-onder-1-kapwoning,Borne,2020,1360.0,3210.0,,
34436,2-onder-1-kapwoning,Borne,2021,1630.0,3240.0,2650.0,
34437,2-onder-1-kapwoning,Borne,2022,1160.0,3010.0,2140.0,
34438,2-onder-1-kapwoning,Borne,2023,1010.0,2930.0,1750.0,
34439,2-onder-1-kapwoning,Borne,2024,960.0,3060.0,1720.0,
34440,2-onder-1-kapwoning,Borsele,2010,1950.0,3550.0,,
34441,2-onder-1-kapwoning,Borsele,2011,1500.0,3500.0,,
34442,2-onder-1-kapwoning,Borsele,2012,1600.0,3400.0,,
34443,2-onder-1-kapwoning,Borsele,2013,1750.0,3400.0,,
34444,2-onder-1-kapwoning,Borsele,2014,1300.0,3200.0,,
34445,2-onder-1-kapwoning,Borsele,2015,1370.0,3090.0,,
34446,2-onder-1-kapwoning,Borsele,2016,1410.0,3040.0,,
34447,2-onder-1-kapwoning,Borsele,2017,1340.0,2920.0,,
34448,2-onder-1-kapwoning,Borsele,2018,1350.0,2850.0,,
34449,2-onder-1-kapwoning,Borsele,2019,1240.0,2770.0,,
34450,2-onder-1-kapwoning,Borsele,2020,1190.0,2790.0,,
34451,2-onder-1-kapwoning,Borsele,2021,1370.0,2990.0,2440.0,
